sim,true_beta,n,model,p,n_f,true_beta_f
382,0.5,50,model4,3.7847340465822465e-5,50,beta = 0.5
382,0.5,50,model5,2.9022750568669423e-4,50,beta = 0.5
382,0.5,50,model6,0.001909247460273025,50,beta = 0.5
382,0.5,50,model7,0.10399329675132718,50,beta = 0.5
382,0.5,50,model8,5.741528309511324e-4,50,beta = 0.5
382,0.5,50,model9,0.0035228669373869445,50,beta = 0.5
382,0.5,50,model10,3.779845968853007e-4,50,beta = 0.5
383,0.5,50,model1,4.312940614775629e-4,50,beta = 0.5
383,0.5,50,model2,0.12952923004941924,50,beta = 0.5
383,0.5,50,model3,1.7548201850489494e-8,50,beta = 0.5
383,0.5,50,model4,1.798275010329476e-5,50,beta = 0.5
383,0.5,50,model5,0.002198891718395078,50,beta = 0.5
383,0.5,50,model6,0.010514657190497333,50,beta = 0.5
383,0.5,50,model7,4.479854961907436e-5,50,beta = 0.5
383,0.5,50,model8,5.38427109588084e-4,50,beta = 0.5
383,0.5,50,model9,0.01609580245151187,50,beta = 0.5
383,0.5,50,model10,0.00406680197924973,50,beta = 0.5
384,0.5,50,model1,0.010094956190174401,50,beta = 0.5
384,0.5,50,model2,7.911348112522616e-4,50,beta = 0.5
384,0.5,50,model3,0.028955368902723207,50,beta = 0.5
384,0.5,50,model4,1.2251833377280224e-4,50,beta = 0.5
384,0.5,50,model5,3.701479664802459e-5,50,beta = 0.5
384,0.5,50,model6,0.024434683760520735,50,beta = 0.5
384,0.5,50,model7,5.511490667143164e-6,50,beta = 0.5
384,0.5,50,model8,3.820354355487998e-5,50,beta = 0.5
384,0.5,50,model9,0.0946387042351629,50,beta = 0.5
384,0.5,50,model10,3.4489150933049136e-4,50,beta = 0.5
385,0.5,50,model1,0.007816638952704884,50,beta = 0.5
385,0.5,50,model2,0.0013530349141578973,50,beta = 0.5
385,0.5,50,model3,0.00866276520744203,50,beta = 0.5
385,0.5,50,model4,9.658897803261524e-4,50,beta = 0.5
385,0.5,50,model5,0.006068633229786383,50,beta = 0.5
385,0.5,50,model6,5.195457235391546e-4,50,beta = 0.5
385,0.5,50,model7,4.384119765797702e-4,50,beta = 0.5
385,0.5,50,model8,0.0018964661410776865,50,beta = 0.5
385,0.5,50,model9,0.00843349337070704,50,beta = 0.5
385,0.5,50,model10,0.03013704235858083,50,beta = 0.5
386,0.5,50,model1,0.07926292075664275,50,beta = 0.5
386,0.5,50,model2,4.0617672853894224e-4,50,beta = 0.5
386,0.5,50,model3,0.12663682777224547,50,beta = 0.5
386,0.5,50,model4,0.01276456797808583,50,beta = 0.5
386,0.5,50,model5,9.953538683834411e-4,50,beta = 0.5
386,0.5,50,model6,0.045764233600286884,50,beta = 0.5
386,0.5,50,model7,0.0016630673444757939,50,beta = 0.5
386,0.5,50,model8,0.05243703511174865,50,beta = 0.5
386,0.5,50,model9,9.796749957153225e-4,50,beta = 0.5
386,0.5,50,model10,9.594190461871836e-5,50,beta = 0.5
387,0.5,50,model1,0.024700296061760725,50,beta = 0.5
387,0.5,50,model2,5.301836244428937e-4,50,beta = 0.5
387,0.5,50,model3,3.551793759169817e-4,50,beta = 0.5
387,0.5,50,model4,0.0025457281603749595,50,beta = 0.5
387,0.5,50,model5,0.00927702589874969,50,beta = 0.5
387,0.5,50,model6,0.0065721610253393625,50,beta = 0.5
387,0.5,50,model7,0.0015846266158186834,50,beta = 0.5
387,0.5,50,model8,1.4832630443950925e-4,50,beta = 0.5
387,0.5,50,model9,0.09308499593943909,50,beta = 0.5
387,0.5,50,model10,4.3901378433250684e-5,50,beta = 0.5
388,0.5,50,model1,3.984223499840754e-4,50,beta = 0.5
388,0.5,50,model2,3.561732931143998e-5,50,beta = 0.5
388,0.5,50,model3,0.0013650843723424346,50,beta = 0.5
388,0.5,50,model4,0.003515365229662201,50,beta = 0.5
388,0.5,50,model5,2.2936873493304672e-4,50,beta = 0.5
388,0.5,50,model6,8.399077690072862e-5,50,beta = 0.5
388,0.5,50,model7,3.28236224156493e-7,50,beta = 0.5
388,0.5,50,model8,6.6610225313936e-5,50,beta = 0.5
388,0.5,50,model9,0.0050992219862239195,50,beta = 0.5
388,0.5,50,model10,0.007135074168392412,50,beta = 0.5
389,0.5,50,model1,1.40520802721212e-5,50,beta = 0.5
389,0.5,50,model2,3.085757533931379e-4,50,beta = 0.5
389,0.5,50,model3,0.01439864872564926,50,beta = 0.5
389,0.5,50,model4,0.51981080536591,50,beta = 0.5
389,0.5,50,model5,3.916361544871998e-4,50,beta = 0.5
389,0.5,50,model6,0.022457906676657362,50,beta = 0.5
389,0.5,50,model7,2.72342406068144e-5,50,beta = 0.5
389,0.5,50,model8,0.022734023236711625,50,beta = 0.5
389,0.5,50,model9,2.4591688521929784e-5,50,beta = 0.5
389,0.5,50,model10,1.4829641938311976e-5,50,beta = 0.5
390,0.5,50,model1,4.089514262017013e-4,50,beta = 0.5
390,0.5,50,model2,0.03476373614610572,50,beta = 0.5
390,0.5,50,model3,0.018708873035595194,50,beta = 0.5
390,0.5,50,model4,2.9890834421751167e-5,50,beta = 0.5
390,0.5,50,model5,0.004788405760320968,50,beta = 0.5
390,0.5,50,model6,0.0052217421574148925,50,beta = 0.5
390,0.5,50,model7,7.627251711342568e-5,50,beta = 0.5
390,0.5,50,model8,2.292521512192844e-5,50,beta = 0.5
390,0.5,50,model9,4.6992905980334815e-4,50,beta = 0.5
390,0.5,50,model10,8.542746276191965e-4,50,beta = 0.5
391,0.5,50,model1,8.495769312449776e-4,50,beta = 0.5
391,0.5,50,model2,1.1350063320525618e-4,50,beta = 0.5
391,0.5,50,model3,1.612353423741176e-6,50,beta = 0.5
391,0.5,50,model4,0.013101536140297788,50,beta = 0.5
391,0.5,50,model5,0.002496158522409919,50,beta = 0.5
391,0.5,50,model6,5.109136387848861e-4,50,beta = 0.5
391,0.5,50,model7,6.733291592938054e-6,50,beta = 0.5
391,0.5,50,model8,8.453974058562716e-5,50,beta = 0.5
391,0.5,50,model9,7.990098568155653e-7,50,beta = 0.5
391,0.5,50,model10,5.087852301043627e-6,50,beta = 0.5
392,0.5,50,model1,1.3636676690060722e-4,50,beta = 0.5
392,0.5,50,model2,0.008636919812740906,50,beta = 0.5
392,0.5,50,model3,9.767344916475813e-6,50,beta = 0.5
392,0.5,50,model4,0.131387962413459,50,beta = 0.5
392,0.5,50,model5,0.004512474773621299,50,beta = 0.5
392,0.5,50,model6,0.006187816367488137,50,beta = 0.5
392,0.5,50,model7,0.00540812864107012,50,beta = 0.5
392,0.5,50,model8,0.05671254804260059,50,beta = 0.5
392,0.5,50,model9,0.0032757590530501832,50,beta = 0.5
392,0.5,50,model10,0.02797271949336037,50,beta = 0.5
393,0.5,50,model1,0.1680360406519824,50,beta = 0.5
393,0.5,50,model2,0.004456055205616715,50,beta = 0.5
393,0.5,50,model3,0.007653789423717489,50,beta = 0.5
393,0.5,50,model4,0.029384972493655105,50,beta = 0.5
393,0.5,50,model5,0.02921388203176631,50,beta = 0.5
393,0.5,50,model6,1.545419107801791e-4,50,beta = 0.5
393,0.5,50,model7,0.0662838871726999,50,beta = 0.5
393,0.5,50,model8,0.16037127623653663,50,beta = 0.5
393,0.5,50,model9,0.18195033955922288,50,beta = 0.5
393,0.5,50,model10,0.01158378062575554,50,beta = 0.5
394,0.5,50,model1,0.0012603127905257848,50,beta = 0.5
394,0.5,50,model2,0.0010953283380110105,50,beta = 0.5
394,0.5,50,model3,6.063059980894463e-5,50,beta = 0.5
394,0.5,50,model4,0.001229477002004675,50,beta = 0.5
394,0.5,50,model5,0.00362828696635479,50,beta = 0.5
394,0.5,50,model6,3.125049010680879e-5,50,beta = 0.5
394,0.5,50,model7,5.156657497527452e-4,50,beta = 0.5
394,0.5,50,model8,0.13982314888360617,50,beta = 0.5
394,0.5,50,model9,0.006032929272274424,50,beta = 0.5
394,0.5,50,model10,1.0443429634063234e-4,50,beta = 0.5
395,0.5,50,model1,5.99193801391976e-7,50,beta = 0.5
395,0.5,50,model2,0.003589007803144545,50,beta = 0.5
395,0.5,50,model3,7.942943008171785e-4,50,beta = 0.5
395,0.5,50,model4,0.02623812919264818,50,beta = 0.5
395,0.5,50,model5,8.27102315765441e-6,50,beta = 0.5
395,0.5,50,model6,7.187148886587488e-4,50,beta = 0.5
395,0.5,50,model7,4.738569489165417e-6,50,beta = 0.5
395,0.5,50,model8,3.3242270671270836e-5,50,beta = 0.5
395,0.5,50,model9,5.822154959688117e-6,50,beta = 0.5
395,0.5,50,model10,1.1632867454448177e-5,50,beta = 0.5
396,0.5,50,model1,0.1992224578146871,50,beta = 0.5
396,0.5,50,model2,0.00733508988346742,50,beta = 0.5
396,0.5,50,model3,9.664762277585765e-6,50,beta = 0.5
396,0.5,50,model4,2.952967112785903e-4,50,beta = 0.5
396,0.5,50,model5,0.006010135977878543,50,beta = 0.5
396,0.5,50,model6,5.1967653942933874e-5,50,beta = 0.5
396,0.5,50,model7,1.525882106092714e-6,50,beta = 0.5
396,0.5,50,model8,0.0757756075144244,50,beta = 0.5
396,0.5,50,model9,1.3041277732054446e-4,50,beta = 0.5
396,0.5,50,model10,0.0027068469607746163,50,beta = 0.5
397,0.5,50,model1,3.782498750512677e-7,50,beta = 0.5
397,0.5,50,model2,0.0010925338579338849,50,beta = 0.5
397,0.5,50,model3,3.226948405045567e-4,50,beta = 0.5
397,0.5,50,model4,1.9053455071157694e-4,50,beta = 0.5
397,0.5,50,model5,0.011130748502786105,50,beta = 0.5
397,0.5,50,model6,4.680237681546457e-5,50,beta = 0.5
397,0.5,50,model7,7.290303957582514e-5,50,beta = 0.5
397,0.5,50,model8,9.394985707202575e-5,50,beta = 0.5
397,0.5,50,model9,5.733603315947087e-4,50,beta = 0.5
397,0.5,50,model10,0.03458595061738036,50,beta = 0.5
398,0.5,50,model1,1.2877887612463847e-5,50,beta = 0.5
398,0.5,50,model2,7.499780833678702e-5,50,beta = 0.5
398,0.5,50,model3,1.0097552384117958e-4,50,beta = 0.5
398,0.5,50,model4,0.006340852927476304,50,beta = 0.5
398,0.5,50,model5,2.857119316079573e-7,50,beta = 0.5
398,0.5,50,model6,3.192149464474928e-4,50,beta = 0.5
398,0.5,50,model7,1.9518323278230193e-5,50,beta = 0.5
398,0.5,50,model8,1.9855385402568046e-4,50,beta = 0.5
398,0.5,50,model9,1.1448346463008234e-5,50,beta = 0.5
398,0.5,50,model10,0.0015402427998569357,50,beta = 0.5
399,0.5,50,model1,2.9542716034948615e-5,50,beta = 0.5
399,0.5,50,model2,0.004814443348228312,50,beta = 0.5
399,0.5,50,model3,3.27904605489303e-5,50,beta = 0.5
399,0.5,50,model4,0.10509979740493613,50,beta = 0.5
399,0.5,50,model5,0.01185817236967435,50,beta = 0.5
399,0.5,50,model6,0.03460139689143997,50,beta = 0.5
399,0.5,50,model7,0.007375000914406892,50,beta = 0.5
399,0.5,50,model8,7.288763254109259e-5,50,beta = 0.5
399,0.5,50,model9,0.004832434433859709,50,beta = 0.5
399,0.5,50,model10,0.0010230022201429389,50,beta = 0.5
400,0.5,50,model1,0.001050799131594979,50,beta = 0.5
400,0.5,50,model2,0.012235177117589768,50,beta = 0.5
400,0.5,50,model3,0.00566717001265294,50,beta = 0.5
400,0.5,50,model4,0.002601691643135034,50,beta = 0.5
400,0.5,50,model5,0.0012510467261946975,50,beta = 0.5
400,0.5,50,model6,4.5698036212424954e-5,50,beta = 0.5
400,0.5,50,model7,0.003413283235116419,50,beta = 0.5
400,0.5,50,model8,3.384605213263121e-4,50,beta = 0.5
400,0.5,50,model9,4.287234454892638e-4,50,beta = 0.5
400,0.5,50,model10,0.0033321422711469423,50,beta = 0.5
401,0.5,50,model1,0.0022424705589170653,50,beta = 0.5
401,0.5,50,model2,0.017170471435773053,50,beta = 0.5
401,0.5,50,model3,0.014988679257846511,50,beta = 0.5
401,0.5,50,model4,4.296002164906315e-4,50,beta = 0.5
401,0.5,50,model5,0.024842164078972495,50,beta = 0.5
401,0.5,50,model6,2.1519080219293833e-4,50,beta = 0.5
401,0.5,50,model7,5.830518918739998e-5,50,beta = 0.5
401,0.5,50,model8,6.672570861754913e-5,50,beta = 0.5
401,0.5,50,model9,0.0427052239861881,50,beta = 0.5
401,0.5,50,model10,5.472569149505476e-4,50,beta = 0.5
402,0.5,50,model1,0.0012727293311464417,50,beta = 0.5
402,0.5,50,model2,2.1805277811419856e-6,50,beta = 0.5
402,0.5,50,model3,0.0023585255333216683,50,beta = 0.5
402,0.5,50,model4,0.0011589245555163636,50,beta = 0.5
402,0.5,50,model5,0.002247341328549652,50,beta = 0.5
402,0.5,50,model6,0.5004724388037779,50,beta = 0.5
402,0.5,50,model7,0.08016456329344829,50,beta = 0.5
402,0.5,50,model8,3.8153827434299245e-5,50,beta = 0.5
402,0.5,50,model9,0.06363275624309468,50,beta = 0.5
402,0.5,50,model10,3.8856172065278375e-6,50,beta = 0.5
403,0.5,50,model1,0.050944585261128786,50,beta = 0.5
403,0.5,50,model2,0.012779879209730362,50,beta = 0.5
403,0.5,50,model3,0.02286683435610476,50,beta = 0.5
403,0.5,50,model4,0.006657565010802149,50,beta = 0.5
403,0.5,50,model5,3.969790971407327e-4,50,beta = 0.5
403,0.5,50,model6,7.823511185987135e-5,50,beta = 0.5
403,0.5,50,model7,9.173459683148177e-4,50,beta = 0.5
403,0.5,50,model8,1.7164435320688948e-4,50,beta = 0.5
403,0.5,50,model9,0.003283906627659108,50,beta = 0.5
403,0.5,50,model10,0.031272001026352386,50,beta = 0.5
404,0.5,50,model1,5.255563794686844e-4,50,beta = 0.5
404,0.5,50,model2,3.8265127958231137e-4,50,beta = 0.5
404,0.5,50,model3,0.002046932007953335,50,beta = 0.5
404,0.5,50,model4,0.025547944441081348,50,beta = 0.5
404,0.5,50,model5,0.0024689979732784965,50,beta = 0.5
404,0.5,50,model6,1.2694707101990764e-6,50,beta = 0.5
404,0.5,50,model7,0.010325553943439715,50,beta = 0.5
404,0.5,50,model8,6.182073401066588e-6,50,beta = 0.5
404,0.5,50,model9,3.910221765938711e-8,50,beta = 0.5
404,0.5,50,model10,0.00868002500125891,50,beta = 0.5
405,0.5,50,model1,0.028896092922023525,50,beta = 0.5
405,0.5,50,model2,1.4905746211332067e-4,50,beta = 0.5
405,0.5,50,model3,1.940976514258886e-5,50,beta = 0.5
405,0.5,50,model4,8.063080996843292e-4,50,beta = 0.5
405,0.5,50,model5,0.00726101833348252,50,beta = 0.5
405,0.5,50,model6,0.010449852302408302,50,beta = 0.5
405,0.5,50,model7,0.010702331242157264,50,beta = 0.5
405,0.5,50,model8,0.009337939734443903,50,beta = 0.5
405,0.5,50,model9,0.01589786654478497,50,beta = 0.5
405,0.5,50,model10,1.7112609612981544e-4,50,beta = 0.5
406,0.5,50,model1,8.717788795104263e-6,50,beta = 0.5
406,0.5,50,model2,0.04564345382634528,50,beta = 0.5
406,0.5,50,model3,6.324697479546616e-4,50,beta = 0.5
406,0.5,50,model4,0.0028347765610018142,50,beta = 0.5
406,0.5,50,model5,2.4869602636216956e-7,50,beta = 0.5
406,0.5,50,model6,3.1028251789947157e-4,50,beta = 0.5
406,0.5,50,model7,6.168855138999514e-4,50,beta = 0.5
406,0.5,50,model8,0.011047020956438919,50,beta = 0.5
406,0.5,50,model9,8.961484591605777e-4,50,beta = 0.5
406,0.5,50,model10,3.1651499335388406e-6,50,beta = 0.5
407,0.5,50,model1,0.0010071118603234123,50,beta = 0.5
407,0.5,50,model2,3.244646419028869e-6,50,beta = 0.5
407,0.5,50,model3,3.0061579328138598e-5,50,beta = 0.5
407,0.5,50,model4,5.478351756398346e-5,50,beta = 0.5
407,0.5,50,model5,0.0118703726864468,50,beta = 0.5
407,0.5,50,model6,0.002032062838372411,50,beta = 0.5
407,0.5,50,model7,1.1623643886382206e-4,50,beta = 0.5
407,0.5,50,model8,7.587296720283972e-4,50,beta = 0.5
407,0.5,50,model9,0.004909898244934023,50,beta = 0.5
407,0.5,50,model10,0.10281251324536318,50,beta = 0.5
408,0.5,50,model1,0.011937679532309689,50,beta = 0.5
408,0.5,50,model2,4.594985080519732e-5,50,beta = 0.5
408,0.5,50,model3,5.2636227629437e-4,50,beta = 0.5
408,0.5,50,model4,0.08008829999827552,50,beta = 0.5
408,0.5,50,model5,0.012467098370152958,50,beta = 0.5
408,0.5,50,model6,0.009845121375753527,50,beta = 0.5
408,0.5,50,model7,3.210028228994765e-4,50,beta = 0.5
408,0.5,50,model8,0.020571119011915683,50,beta = 0.5
408,0.5,50,model9,1.4997645770610844e-4,50,beta = 0.5
408,0.5,50,model10,4.1119927709540466e-7,50,beta = 0.5
409,0.5,50,model1,1.4239559245216826e-4,50,beta = 0.5
409,0.5,50,model2,0.0014743198678306422,50,beta = 0.5
409,0.5,50,model3,9.354216785192323e-5,50,beta = 0.5
409,0.5,50,model4,3.594929319470259e-5,50,beta = 0.5
409,0.5,50,model5,5.900845293534796e-5,50,beta = 0.5
409,0.5,50,model6,1.946886130765419e-4,50,beta = 0.5
409,0.5,50,model7,0.0024792506243545478,50,beta = 0.5
409,0.5,50,model8,0.004274878628598214,50,beta = 0.5
409,0.5,50,model9,0.019544865217113853,50,beta = 0.5
409,0.5,50,model10,6.976583210238712e-4,50,beta = 0.5
410,0.5,50,model1,3.479813812339859e-7,50,beta = 0.5
410,0.5,50,model2,2.4146294723389997e-4,50,beta = 0.5
410,0.5,50,model3,0.0030680144955606385,50,beta = 0.5
410,0.5,50,model4,1.7281525506031224e-5,50,beta = 0.5
410,0.5,50,model5,7.498585205181568e-8,50,beta = 0.5
410,0.5,50,model6,3.221140320852092e-6,50,beta = 0.5
410,0.5,50,model7,0.0067849886534635875,50,beta = 0.5
410,0.5,50,model8,8.041168455907337e-5,50,beta = 0.5
410,0.5,50,model9,2.64135167470819e-4,50,beta = 0.5
410,0.5,50,model10,2.003665142044452e-4,50,beta = 0.5
411,0.5,50,model1,8.251777101151576e-8,50,beta = 0.5
411,0.5,50,model2,0.002468559424869138,50,beta = 0.5
411,0.5,50,model3,0.003324362843458878,50,beta = 0.5
411,0.5,50,model4,4.046282465990336e-5,50,beta = 0.5
411,0.5,50,model5,0.033546728218567315,50,beta = 0.5
411,0.5,50,model6,2.0049706560679086e-5,50,beta = 0.5
411,0.5,50,model7,1.9404740521054567e-5,50,beta = 0.5
411,0.5,50,model8,0.04215308773619226,50,beta = 0.5
411,0.5,50,model9,0.003979087165773647,50,beta = 0.5
411,0.5,50,model10,0.012549267634616544,50,beta = 0.5
412,0.5,50,model1,0.013643042178831706,50,beta = 0.5
412,0.5,50,model2,1.481191525985177e-4,50,beta = 0.5
412,0.5,50,model3,2.5559057521118552e-5,50,beta = 0.5
412,0.5,50,model4,8.654334847059545e-5,50,beta = 0.5
412,0.5,50,model5,0.02916884239624042,50,beta = 0.5
412,0.5,50,model6,0.05239687047048586,50,beta = 0.5
412,0.5,50,model7,0.14425345857343233,50,beta = 0.5
412,0.5,50,model8,0.06598469084233807,50,beta = 0.5
412,0.5,50,model9,5.5387811199045596e-5,50,beta = 0.5
412,0.5,50,model10,9.351002148347461e-4,50,beta = 0.5
413,0.5,50,model1,0.07655320712959444,50,beta = 0.5
413,0.5,50,model2,0.16569194915199956,50,beta = 0.5
413,0.5,50,model3,3.6536115751675016e-4,50,beta = 0.5
413,0.5,50,model4,0.00266444842796163,50,beta = 0.5
413,0.5,50,model5,5.3945473447625335e-5,50,beta = 0.5
413,0.5,50,model6,1.4823884399654495e-5,50,beta = 0.5
413,0.5,50,model7,2.011813564283422e-4,50,beta = 0.5
413,0.5,50,model8,0.130076154685138,50,beta = 0.5
413,0.5,50,model9,6.490085398959947e-4,50,beta = 0.5
413,0.5,50,model10,0.004796205546359039,50,beta = 0.5
414,0.5,50,model1,9.790465079638384e-4,50,beta = 0.5
414,0.5,50,model2,2.7263913001638623e-7,50,beta = 0.5
414,0.5,50,model3,8.806976818107378e-4,50,beta = 0.5
414,0.5,50,model4,0.007013582938368958,50,beta = 0.5
414,0.5,50,model5,1.523298821573088e-4,50,beta = 0.5
414,0.5,50,model6,5.978782773453084e-4,50,beta = 0.5
414,0.5,50,model7,9.672837552701562e-6,50,beta = 0.5
414,0.5,50,model8,0.008200877846871407,50,beta = 0.5
414,0.5,50,model9,3.610363211130424e-5,50,beta = 0.5
414,0.5,50,model10,0.023889582673488414,50,beta = 0.5
415,0.5,50,model1,0.007494637186470727,50,beta = 0.5
415,0.5,50,model2,6.916250315109765e-4,50,beta = 0.5
415,0.5,50,model3,0.015006596637057524,50,beta = 0.5
415,0.5,50,model4,0.0032665741429023136,50,beta = 0.5
415,0.5,50,model5,8.031872426478593e-4,50,beta = 0.5
415,0.5,50,model6,0.011385775136630022,50,beta = 0.5
415,0.5,50,model7,2.173953858006872e-4,50,beta = 0.5
415,0.5,50,model8,7.526519067263845e-6,50,beta = 0.5
415,0.5,50,model9,0.30751463547807406,50,beta = 0.5
415,0.5,50,model10,0.0235776296535602,50,beta = 0.5
416,0.5,50,model1,6.633666757785949e-7,50,beta = 0.5
416,0.5,50,model2,2.0201128126476757e-4,50,beta = 0.5
416,0.5,50,model3,2.6933501735814173e-6,50,beta = 0.5
416,0.5,50,model4,1.0831425453840799e-4,50,beta = 0.5
416,0.5,50,model5,0.029702422163709632,50,beta = 0.5
416,0.5,50,model6,6.443405822602803e-6,50,beta = 0.5
416,0.5,50,model7,2.9281475233462574e-5,50,beta = 0.5
416,0.5,50,model8,0.024224346091924837,50,beta = 0.5
416,0.5,50,model9,0.001478853641254305,50,beta = 0.5
416,0.5,50,model10,1.1229589871220763e-4,50,beta = 0.5
417,0.5,50,model1,2.3798492726293802e-5,50,beta = 0.5
417,0.5,50,model2,2.866972527077606e-5,50,beta = 0.5
417,0.5,50,model3,4.008810918797805e-4,50,beta = 0.5
417,0.5,50,model4,0.04455813069661077,50,beta = 0.5
417,0.5,50,model5,0.06010331728770673,50,beta = 0.5
417,0.5,50,model6,0.0037991371600307427,50,beta = 0.5
417,0.5,50,model7,0.00419977801224114,50,beta = 0.5
417,0.5,50,model8,1.0843980750598495e-4,50,beta = 0.5
417,0.5,50,model9,1.8360490006047873e-4,50,beta = 0.5
417,0.5,50,model10,3.0938862705072136e-4,50,beta = 0.5
418,0.5,50,model1,0.0010705854949726306,50,beta = 0.5
418,0.5,50,model2,0.0023768300485731476,50,beta = 0.5
418,0.5,50,model3,0.003521980117733913,50,beta = 0.5
418,0.5,50,model4,0.031093486163594294,50,beta = 0.5
418,0.5,50,model5,0.0040727751598678055,50,beta = 0.5
418,0.5,50,model6,3.8228135420709215e-4,50,beta = 0.5
418,0.5,50,model7,4.077544857274902e-8,50,beta = 0.5
418,0.5,50,model8,0.09093650469414519,50,beta = 0.5
418,0.5,50,model9,9.066185346687123e-4,50,beta = 0.5
418,0.5,50,model10,0.04504083882820154,50,beta = 0.5
419,0.5,50,model1,6.862730187899728e-5,50,beta = 0.5
419,0.5,50,model2,8.197096061277107e-5,50,beta = 0.5
419,0.5,50,model3,0.00012285658720892657,50,beta = 0.5
419,0.5,50,model4,0.01623226351846492,50,beta = 0.5
419,0.5,50,model5,1.6794491566436904e-4,50,beta = 0.5
419,0.5,50,model6,0.003848780013198469,50,beta = 0.5
419,0.5,50,model7,1.690591885412978e-4,50,beta = 0.5
419,0.5,50,model8,0.002651756947854687,50,beta = 0.5
419,0.5,50,model9,5.697860481640105e-4,50,beta = 0.5
419,0.5,50,model10,3.20233293512329e-4,50,beta = 0.5
420,0.5,50,model1,0.001626692758180503,50,beta = 0.5
420,0.5,50,model2,0.0011916499120924805,50,beta = 0.5
420,0.5,50,model3,0.0021992139193489552,50,beta = 0.5
420,0.5,50,model4,2.7605264141718113e-6,50,beta = 0.5
420,0.5,50,model5,9.675695593987097e-6,50,beta = 0.5
420,0.5,50,model6,0.003319176788807491,50,beta = 0.5
420,0.5,50,model7,2.2839367732692303e-4,50,beta = 0.5
420,0.5,50,model8,0.008033568785872176,50,beta = 0.5
420,0.5,50,model9,5.4380344289012214e-5,50,beta = 0.5
420,0.5,50,model10,0.09675709165990393,50,beta = 0.5
421,0.5,50,model1,2.4531978767349704e-4,50,beta = 0.5
421,0.5,50,model2,5.7350322163741525e-8,50,beta = 0.5
421,0.5,50,model3,0.0036910156977689136,50,beta = 0.5
421,0.5,50,model4,0.0038883410691592105,50,beta = 0.5
421,0.5,50,model5,5.239917876086371e-4,50,beta = 0.5
421,0.5,50,model6,1.4961502637101699e-5,50,beta = 0.5
421,0.5,50,model7,0.010924072998194546,50,beta = 0.5
421,0.5,50,model8,0.033747667785876775,50,beta = 0.5
421,0.5,50,model9,1.4739447526036097e-5,50,beta = 0.5
421,0.5,50,model10,3.702538966164857e-4,50,beta = 0.5
422,0.5,50,model1,1.94166038449132e-4,50,beta = 0.5
422,0.5,50,model2,2.0919284708589228e-5,50,beta = 0.5
422,0.5,50,model3,2.8798237859211058e-5,50,beta = 0.5
422,0.5,50,model4,3.7265659111123306e-4,50,beta = 0.5
422,0.5,50,model5,0.02805076707652405,50,beta = 0.5
422,0.5,50,model6,6.494560094159855e-5,50,beta = 0.5
422,0.5,50,model7,0.0018346145056329147,50,beta = 0.5
422,0.5,50,model8,7.355193284103996e-4,50,beta = 0.5
422,0.5,50,model9,0.021220982314293306,50,beta = 0.5
422,0.5,50,model10,0.0010981794175701283,50,beta = 0.5
423,0.5,50,model1,3.845322934415236e-5,50,beta = 0.5
423,0.5,50,model2,0.02877576887388412,50,beta = 0.5
423,0.5,50,model3,8.187325953950745e-4,50,beta = 0.5
423,0.5,50,model4,0.002531502080132618,50,beta = 0.5
423,0.5,50,model5,0.0060719115755987485,50,beta = 0.5
423,0.5,50,model6,6.371032407199781e-4,50,beta = 0.5
423,0.5,50,model7,0.051049747374696995,50,beta = 0.5
423,0.5,50,model8,0.010422764266103828,50,beta = 0.5
423,0.5,50,model9,0.04880789990142097,50,beta = 0.5
423,0.5,50,model10,0.014365053480418158,50,beta = 0.5
424,0.5,50,model1,0.0018669324893509866,50,beta = 0.5
424,0.5,50,model2,0.034665107071304845,50,beta = 0.5
424,0.5,50,model3,0.0029939932960950082,50,beta = 0.5
424,0.5,50,model4,0.0025556254153307756,50,beta = 0.5
424,0.5,50,model5,5.511223470086178e-5,50,beta = 0.5
424,0.5,50,model6,2.1223187483880133e-6,50,beta = 0.5
424,0.5,50,model7,0.0013753761894979484,50,beta = 0.5
424,0.5,50,model8,7.012019614212368e-4,50,beta = 0.5
424,0.5,50,model9,0.008647072374586557,50,beta = 0.5
424,0.5,50,model10,2.3807017115569236e-6,50,beta = 0.5
425,0.5,50,model1,0.0020953625622489192,50,beta = 0.5
425,0.5,50,model2,1.3914575840622336e-5,50,beta = 0.5
425,0.5,50,model3,1.6001487362741308e-4,50,beta = 0.5
425,0.5,50,model4,4.994494488929981e-5,50,beta = 0.5
425,0.5,50,model5,2.9107976692941917e-5,50,beta = 0.5
425,0.5,50,model6,5.094345427037026e-12,50,beta = 0.5
425,0.5,50,model7,0.003961080806026608,50,beta = 0.5
425,0.5,50,model8,0.004433757994581333,50,beta = 0.5
425,0.5,50,model9,0.024749432083821205,50,beta = 0.5
425,0.5,50,model10,0.0020382110745104493,50,beta = 0.5
426,0.5,50,model1,2.3004638304307317e-4,50,beta = 0.5
426,0.5,50,model2,5.484667478995879e-6,50,beta = 0.5
426,0.5,50,model3,1.8418841045068698e-4,50,beta = 0.5
426,0.5,50,model4,0.0019303732319035608,50,beta = 0.5
426,0.5,50,model5,0.011837660758733453,50,beta = 0.5
426,0.5,50,model6,0.002576889970021184,50,beta = 0.5
426,0.5,50,model7,3.666630914354393e-5,50,beta = 0.5
426,0.5,50,model8,0.001076747152224194,50,beta = 0.5
426,0.5,50,model9,0.0029690728365520994,50,beta = 0.5
